schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,collectedAt
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #95],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/98495,,0,2026-05-02T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #96],DeepSeek-AI Team,https://paperswithcode.co/paper/98496,https://github.com/ai-research/deepseekr1-official,5402,2026-04-12T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #97]",Meta AI Research Team,https://paperswithcode.co/paper/98497,https://github.com/ai-research/llama-official,25091,2026-03-19T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,QLoRA: Efficient Finetuning of Quantized LLMs [Ref #98],Tim Dettmers; Artidoro Pagnoni; Ari Holtzman,https://paperswithcode.co/paper/98498,https://github.com/ai-research/qlora-official,2028,2026-06-24T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #99],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/98499,https://github.com/ai-research/tree-official,15124,2026-03-14T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #100],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/98500,,0,2026-04-10T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #101],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/98501,https://github.com/ai-research/toolformer-official,20490,2026-08-02T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Self-Instruct: Aligning Language Models with Self-Generated Instructions [Ref #102],Yizhong Wang; Yeganeh Kordi; Swaroop Mishra,https://paperswithcode.co/paper/98502,https://github.com/ai-research/selfinstruct-official,36564,2026-06-05T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Constitutional AI: Harmlessness from AI Feedback [Ref #103],Yuntao Bai; Saurav Kadavath; Sandeep Kundu,https://paperswithcode.co/paper/98503,https://github.com/ai-research/constitutional-official,7536,2026-06-07T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Mixture-of-Depths: Dynamically Allocating Compute in Transformer Models [Ref #104],David Raposo; Sam Ritter; Blake Richards,https://paperswithcode.co/paper/98504,https://github.com/ai-research/mixtureofdepths-official,5685,2026-06-24T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,RoFormers: Enhanced Transformer with Rotary Position Embedding [Ref #105],Jianlin Su; Yu Lu; Shengfeng Pan,https://paperswithcode.co/paper/98505,,0,2026-07-26T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Scalable Autoregressive Visual Generation with Vector Quantization [Ref #106],Shang Guan; Yue Wu; Wei Lin,https://paperswithcode.co/paper/98506,https://github.com/ai-research/scalable-official,30089,2026-03-12T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization: Your Language Model is Secretly a Reward Model [Ref #107],Rafael Rafailov; Archit Sharma; Eric Mitchell,https://paperswithcode.co/paper/98507,https://github.com/ai-research/direct-official,9379,2026-05-28T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning [Ref #108],Tri Dao,https://paperswithcode.co/paper/98508,https://github.com/ai-research/flashattention2-official,4131,2026-04-01T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks [Ref #109],Patrick Lewis; Ethan Perez; Aleksandra Piktus,https://paperswithcode.co/paper/98509,https://github.com/ai-research/retrievalaugmented-official,34567,2026-05-10T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #110],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/98510,,0,2026-04-02T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #111],DeepSeek-AI Team,https://paperswithcode.co/paper/98511,https://github.com/ai-research/deepseekr1-official,16897,2026-02-19T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #112]",Meta AI Research Team,https://paperswithcode.co/paper/98512,https://github.com/ai-research/llama-official,34919,2026-07-21T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,QLoRA: Efficient Finetuning of Quantized LLMs [Ref #113],Tim Dettmers; Artidoro Pagnoni; Ari Holtzman,https://paperswithcode.co/paper/98513,https://github.com/ai-research/qlora-official,22092,2026-02-24T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #114],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/98514,https://github.com/ai-research/tree-official,45235,2026-08-07T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #115],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/98515,,0,2026-03-10T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #116],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/98516,https://github.com/ai-research/toolformer-official,32105,2026-05-23T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Self-Instruct: Aligning Language Models with Self-Generated Instructions [Ref #117],Yizhong Wang; Yeganeh Kordi; Swaroop Mishra,https://paperswithcode.co/paper/98517,https://github.com/ai-research/selfinstruct-official,37144,2026-03-12T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Constitutional AI: Harmlessness from AI Feedback [Ref #118],Yuntao Bai; Saurav Kadavath; Sandeep Kundu,https://paperswithcode.co/paper/98518,https://github.com/ai-research/constitutional-official,7015,2026-05-21T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Mixture-of-Depths: Dynamically Allocating Compute in Transformer Models [Ref #119],David Raposo; Sam Ritter; Blake Richards,https://paperswithcode.co/paper/98519,https://github.com/ai-research/mixtureofdepths-official,28629,2026-06-24T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,RoFormers: Enhanced Transformer with Rotary Position Embedding [Ref #120],Jianlin Su; Yu Lu; Shengfeng Pan,https://paperswithcode.co/paper/98520,,0,2026-05-26T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Scalable Autoregressive Visual Generation with Vector Quantization [Ref #121],Shang Guan; Yue Wu; Wei Lin,https://paperswithcode.co/paper/98521,https://github.com/ai-research/scalable-official,33391,2026-08-12T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization: Your Language Model is Secretly a Reward Model [Ref #122],Rafael Rafailov; Archit Sharma; Eric Mitchell,https://paperswithcode.co/paper/98522,https://github.com/ai-research/direct-official,3745,2026-03-03T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning [Ref #123],Tri Dao,https://paperswithcode.co/paper/98523,https://github.com/ai-research/flashattention2-official,7365,2026-08-02T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks [Ref #124],Patrick Lewis; Ethan Perez; Aleksandra Piktus,https://paperswithcode.co/paper/98524,https://github.com/ai-research/retrievalaugmented-official,27088,2026-04-30T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #125],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/98525,,0,2026-08-02T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #126],DeepSeek-AI Team,https://paperswithcode.co/paper/98526,https://github.com/ai-research/deepseekr1-official,9117,2026-06-16T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #127]",Meta AI Research Team,https://paperswithcode.co/paper/98527,https://github.com/ai-research/llama-official,42492,2026-05-23T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,QLoRA: Efficient Finetuning of Quantized LLMs [Ref #128],Tim Dettmers; Artidoro Pagnoni; Ari Holtzman,https://paperswithcode.co/paper/98528,https://github.com/ai-research/qlora-official,7061,2026-07-05T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #129],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/98529,https://github.com/ai-research/tree-official,9166,2026-07-17T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #130],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/98530,,0,2026-02-19T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #131],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/98531,https://github.com/ai-research/toolformer-official,43529,2026-02-26T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Self-Instruct: Aligning Language Models with Self-Generated Instructions [Ref #132],Yizhong Wang; Yeganeh Kordi; Swaroop Mishra,https://paperswithcode.co/paper/98532,https://github.com/ai-research/selfinstruct-official,34405,2026-05-30T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Constitutional AI: Harmlessness from AI Feedback [Ref #133],Yuntao Bai; Saurav Kadavath; Sandeep Kundu,https://paperswithcode.co/paper/98533,https://github.com/ai-research/constitutional-official,7649,2026-04-10T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Mixture-of-Depths: Dynamically Allocating Compute in Transformer Models [Ref #134],David Raposo; Sam Ritter; Blake Richards,https://paperswithcode.co/paper/98534,https://github.com/ai-research/mixtureofdepths-official,42648,2026-06-26T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,RoFormers: Enhanced Transformer with Rotary Position Embedding [Ref #135],Jianlin Su; Yu Lu; Shengfeng Pan,https://paperswithcode.co/paper/98535,,0,2026-04-26T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Scalable Autoregressive Visual Generation with Vector Quantization [Ref #136],Shang Guan; Yue Wu; Wei Lin,https://paperswithcode.co/paper/98536,https://github.com/ai-research/scalable-official,18627,2026-05-20T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization: Your Language Model is Secretly a Reward Model [Ref #137],Rafael Rafailov; Archit Sharma; Eric Mitchell,https://paperswithcode.co/paper/98537,https://github.com/ai-research/direct-official,40554,2026-07-13T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning [Ref #138],Tri Dao,https://paperswithcode.co/paper/98538,https://github.com/ai-research/flashattention2-official,9633,2026-08-02T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks [Ref #139],Patrick Lewis; Ethan Perez; Aleksandra Piktus,https://paperswithcode.co/paper/98539,https://github.com/ai-research/retrievalaugmented-official,3154,2026-04-23T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #140],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/98540,,0,2026-05-11T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #141],DeepSeek-AI Team,https://paperswithcode.co/paper/98541,https://github.com/ai-research/deepseekr1-official,30736,2026-02-19T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #142]",Meta AI Research Team,https://paperswithcode.co/paper/98542,https://github.com/ai-research/llama-official,37276,2026-02-26T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,QLoRA: Efficient Finetuning of Quantized LLMs [Ref #143],Tim Dettmers; Artidoro Pagnoni; Ari Holtzman,https://paperswithcode.co/paper/98543,https://github.com/ai-research/qlora-official,30068,2026-07-29T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #144],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/98544,https://github.com/ai-research/tree-official,22345,2026-07-04T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #145],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/98545,,0,2026-07-04T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #146],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/98546,https://github.com/ai-research/toolformer-official,48120,2026-06-22T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Self-Instruct: Aligning Language Models with Self-Generated Instructions [Ref #147],Yizhong Wang; Yeganeh Kordi; Swaroop Mishra,https://paperswithcode.co/paper/98547,https://github.com/ai-research/selfinstruct-official,13637,2026-07-09T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Constitutional AI: Harmlessness from AI Feedback [Ref #148],Yuntao Bai; Saurav Kadavath; Sandeep Kundu,https://paperswithcode.co/paper/98548,https://github.com/ai-research/constitutional-official,45173,2026-05-06T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Mixture-of-Depths: Dynamically Allocating Compute in Transformer Models [Ref #149],David Raposo; Sam Ritter; Blake Richards,https://paperswithcode.co/paper/98549,https://github.com/ai-research/mixtureofdepths-official,3058,2026-03-19T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,RoFormers: Enhanced Transformer with Rotary Position Embedding [Ref #150],Jianlin Su; Yu Lu; Shengfeng Pan,https://paperswithcode.co/paper/98550,,0,2026-03-11T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Scalable Autoregressive Visual Generation with Vector Quantization [Ref #151],Shang Guan; Yue Wu; Wei Lin,https://paperswithcode.co/paper/98551,https://github.com/ai-research/scalable-official,48211,2026-07-16T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization: Your Language Model is Secretly a Reward Model [Ref #152],Rafael Rafailov; Archit Sharma; Eric Mitchell,https://paperswithcode.co/paper/98552,https://github.com/ai-research/direct-official,25808,2026-04-08T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning [Ref #153],Tri Dao,https://paperswithcode.co/paper/98553,https://github.com/ai-research/flashattention2-official,16957,2026-03-07T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks [Ref #154],Patrick Lewis; Ethan Perez; Aleksandra Piktus,https://paperswithcode.co/paper/98554,https://github.com/ai-research/retrievalaugmented-official,8299,2026-06-09T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #155],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/98555,,0,2026-03-02T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #156],DeepSeek-AI Team,https://paperswithcode.co/paper/98556,https://github.com/ai-research/deepseekr1-official,32681,2026-08-07T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #157]",Meta AI Research Team,https://paperswithcode.co/paper/98557,https://github.com/ai-research/llama-official,2705,2026-03-31T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,QLoRA: Efficient Finetuning of Quantized LLMs [Ref #158],Tim Dettmers; Artidoro Pagnoni; Ari Holtzman,https://paperswithcode.co/paper/98558,https://github.com/ai-research/qlora-official,6790,2026-05-15T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #159],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/98559,https://github.com/ai-research/tree-official,44900,2026-08-15T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #160],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/98560,,0,2026-05-08T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
